구분,기관명,지점명,본점/지점구분,상위기관_주무부처_지자체,기관유형,상세주소,대표전화,콜센터,FAX,이메일,홈페이지,기관장명
지방공공기관,양주시하수도,양주시하수도,본점,경기도 양주시,직영기업(하수도),-,031-8082-6852,-,-,-,http://www.yangju.go.kr,성열원
지방공공기관,양주도시공사,양주도시공사,본점,경기도 양주시,지방공사(기타공사),-,031-828-9720,-,-,-,http://www.yjuc.or.kr,이흥규
지방공공기관,오산시상수도,오산시상수도,본점,경기도 오산시,직영기업(상수도),-,031-8036-6382,-,-,-,http://www.osan.go.kr/osanEnv/main.do,최한모
지방공공기관,오산시하수도,오산시하수도,본점,경기도 오산시,직영기업(하수도),-,031-8036-6100,-,-,-,http://www.osan.go.kr/,김홍기
지방공공기관,오산도시공사,오산도시공사,본점,경기도 오산시,지방공사(기타공사),-,031-371-1756,-,-,-,https://www.osansisul.or.kr/mainn,김정수
지방공공기관,오산시시설관리공단(폐지),오산시시설관리공단(폐지),본점,경기도 오산시,지방공단(시설관리공단),-,031-371-1756,-,-,-,http://www.osansisul.or.kr,김정수
지방공공기관,구리시상수도,구리시상수도,본점,경기도 구리시,직영기업(상수도),-,031-550-8558,-,-,-,http://www.guri.go.kr,조명아
지방공공기관,구리시하수도,구리시하수도,본점,경기도 구리시,직영기업(하수도),-,031-550-2582,-,-,-,http://www.guri.go.kr,조명아
지방공공기관,구리농수산물공사,구리농수산물공사,본점,경기도 구리시,지방공사(기타공사),-,031-560-5100,-,-,-,http://gamaco.co.kr,김진수
지방공공기관,구리도시공사,구리도시공사,본점,경기도 구리시,지방공사(기타공사),-,031-550-3700,-,-,-,http://www.guriuc.or.kr,유동혁
지방공공기관,안성시상수도,안성시상수도,본점,경기도 안성시,직영기업(상수도),-,031-678-3132,-,-,-,http://www.anseong.go.kr,김보라
지방공공기관,안성시하수도,안성시하수도,본점,경기도 안성시,직영기업(하수도),-,031-678-3174,-,-,-,http://www.anseong.go.kr/,김종명
지방공공기관,안성시공영개발,안성시공영개발,본점,경기도 안성시,직영기업(공영개발),-,031-678-2954,-,-,-,http://www.anseong.go.kr,김삼주
지방공공기관,안성시시설관리공단,안성시시설관리공단,본점,경기도 안성시,지방공단(시설관리공단),-,031-672-1234,-,-,-,http://www.asimc.or.kr/,이정찬
지방공공기관,포천시상수도,포천시상수도,본점,경기도 포천시,직영기업(상수도),-,031-538-3402,-,-,-,http://www.pocheon.go.kr/www/contents.do?key=3038,최종화
지방공공기관,포천시하수도,포천시하수도,본점,경기도 포천시,직영기업(하수도),-,031-538-3544,-,-,-,http://www.pocheon.go.kr/www/selDeptEmpList.do?key=9241&deptCode=5600138,이태승
지방공공기관,포천도시공사,포천도시공사,본점,경기도 포천시,지방공사(기타공사),-,031-540-6000,-,-,-,www.pcuc.kr,이상록
지방공공기관,포천시시설관리공단,포천시시설관리공단,본점,경기도 포천시,지방공단(시설관리공단),-,031-540-6000,-,-,-,http://www.pcss.kr/,유한기
지방공공기관,의왕시상수도,의왕시상수도,본점,경기도 의왕시,직영기업(상수도),-,031-345-3605,-,-,-,http://www.uiwang.go.kr/index,이만재
지방공공기관,의왕시하수도,의왕시하수도,본점,경기도 의왕시,직영기업(하수도),-,031-345-3621,-,-,-,http://www.uiwang.go.kr,차정숙
지방공공기관,의왕시공영개발,의왕시공영개발,본점,경기도 의왕시,직영기업(공영개발),-,031-345-2802,-,-,-,http://www.uiwang.go.kr,김시경
지방공공기관,의왕도시공사,의왕도시공사,본점,경기도 의왕시,지방공사(기타공사),-,031-8086-7300,-,-,-,http://www.uuc.or.kr,성광식
지방공공기관,하남시상수도,하남시상수도,본점,경기도 하남시,직영기업(상수도),-,031-790-6441,-,-,-,http://www.hanam.go.kr/www/index.do,친환경사업소장
지방공공기관,하남시하수도,하남시하수도,본점,경기도 하남시,직영기업(하수도),-,031-790-6281,-,-,-,http://www.hanam.go.kr/,조남준
지방공공기관,하남도시공사,하남도시공사,본점,경기도 하남시,지방공사(기타공사),-,031-790-9500,-,-,-,http://www.huic.co.kr,최철규
지방공공기관,여주시상수도,여주시상수도,본점,경기도 여주시,직영기업(상수도),-,031-887-3504,-,-,-,http://www.yeojuwater.go.kr,조정아
지방공공기관,여주시하수도,여주시하수도,본점,경기도 여주시,직영기업(하수도),-,031-887-3517,-,-,-,http://www.yeojuwater.go.kr,조정아
지방공공기관,여주도시공사,여주도시공사,본점,경기도 여주시,지방공사(기타공사),-,031-880-4000,-,-,-,https://www.yeojuuc.or.kr/,임명진
지방공공기관,여주도시관리공단(폐지),여주도시관리공단(폐지),본점,경기도 여주시,지방공단(시설관리공단),-,031-880-4000,-,-,-,http://www.yeojuuc.or.kr,임명진
지방공공기관,동두천시상수도,동두천시상수도,본점,경기도 동두천시,직영기업(상수도),-,031-860-3187,-,-,-,https://www.ddc.go.kr/,박형덕
지방공공기관,동두천시하수도,동두천시하수도,본점,경기도 동두천시,직영기업(하수도),-,031-860-3192,-,-,-,https://www.ddc.go.kr/ddc/index.do,-
지방공공기관,동두천시시설관리공단,동두천시시설관리공단,본점,경기도 동두천시,지방공단(시설관리공단),-,-,-,-,-,-,-
지방공공기관,과천시상수도,과천시상수도,본점,경기도 과천시,직영기업(상수도),-,02-2150-3701,-,-,-,http://www.gccity.go.kr/sudo/main.do,공정식
지방공공기관,과천시하수도,과천시하수도,본점,경기도 과천시,직영기업(하수도),-,02-2150-3752,-,-,-,http://gccity.go.kr/environment/,심영린
지방공공기관,과천시지식정보타운조성사업,과천시지식정보타운조성사업,본점,경기도 과천시,직영기업(공영개발),-,02-3677-2352,-,-,-,-,이재영
지방공공기관,과천도시공사,과천도시공사,본점,경기도 과천시,지방공사(기타공사),-,02-504-7300,-,-,-,https://www.gcuc.or.kr,이근수
지방공공기관,과천시시설관리공단,과천시시설관리공단,본점,경기도 과천시,지방공단(시설관리공단),-,02-504-7300,-,-,-,http://www.gccs.or.kr,김성수
지방공공기관,양평군상수도,양평군상수도,본점,경기도 양평군,직영기업(상수도),-,031-770-3692,-,-,-,http://www.yp21.go.kr/water,-
지방공공기관,양평군하수도,양평군하수도,본점,경기도 양평군,직영기업(하수도),-,031-770-3652,-,-,-,http://www.yp21.go.kr,지주연
지방공공기관,양평공사,양평공사,본점,경기도 양평군,지방공사(기타공사),-,031-770-4000,-,-,-,http://www.yp04.or.kr,신범수
지방공공기관,가평군상수도,가평군상수도,본점,경기도 가평군,직영기업(상수도),-,031-580-4410,-,-,-,http://www.gp.go.kr/water/index.do,정정화
지방공공기관,가평군하수도,가평군하수도,본점,경기도 가평군,직영기업(하수도),-,031-580-4450,-,-,-,http://www.gp.go.kr/,최병길(부군수)
지방공공기관,가평군시설관리공단,가평군시설관리공단,본점,경기도 가평군,지방공단(시설관리공단),-,070-1577-1234,-,-,-,http://www.gpfmc.or.kr,최승수
지방공공기관,연천군상수도,연천군상수도,본점,경기도 연천군,직영기업(상수도),-,031-839-4320,-,-,-,https://www.yeoncheon.go.kr/ycsudo/index.yeoncheon,오형근
지방공공기관,연천군하수도,연천군하수도,본점,경기도 연천군,직영기업(하수도),-,031-839-4310,-,-,-,https://www.yeoncheon.go.kr/ycsudo/index.do,김재진
지방공공기관,연천군시설관리공단,연천군시설관리공단,본점,경기도 연천군,지방공단(시설관리공단),-,031-834-9585,-,-,-,http://www.yccs.or.kr/,송승원
지방공공기관,강원개발공사,강원개발공사,본점,강원특별자치도 강원특별자치도,지방공사(도시개발공사),-,033-259-6223~4,-,-,-,http://www.gdco.co.kr,오승재
지방공공기관,춘천시상수도,춘천시상수도,본점,강원특별자치도 춘천시,직영기업(상수도),-,033-250-3308,-,-,-,http://www.chuncheon.go.kr/water/index.chuncheon,강대근
지방공공기관,춘천시하수도,춘천시하수도,본점,강원특별자치도 춘천시,직영기업(하수도),-,033-250-3308,-,-,-,http://www.chuncheon.go.kr/water/index.chuncheon,강대근
지방공공기관,춘천시공영개발,춘천시공영개발,본점,강원특별자치도 춘천시,직영기업(공영개발),-,033-250-4441,-,-,-,http://www.chuncheon.go.kr,윤여준
지방공공기관,춘천도시공사,춘천도시공사,본점,강원특별자치도 춘천시,지방공사(기타공사),-,033-262-6312,-,-,-,https://www.cuc.or.kr,홍영
지방공공기관,원주시상수도,원주시상수도,본점,강원특별자치도 원주시,직영기업(상수도),-,033-737-4505,-,-,-,http://www.wonju.go.kr/sudo/index.do,문범주
지방공공기관,원주시하수도,원주시하수도,본점,강원특별자치도 원주시,직영기업(하수도),-,033-737-4261,-,-,-,http://www.wonju.go.kr/sudo/index.do,이병선
지방공공기관,원주시공영개발,원주시공영개발,본점,강원특별자치도 원주시,직영기업(공영개발),-,033-737-3914,-,-,-,http://www.wonju.go.kr/city/index.do,이병철
지방공공기관,원주시시설관리공단,원주시시설관리공단,본점,강원특별자치도 원주시,지방공단(시설관리공단),-,033-749-1700,-,-,-,https://wfmc.wonju.go.kr,조남현
지방공공기관,강릉시상수도,강릉시상수도,본점,강원특별자치도 강릉시,직영기업(상수도),-,033-640-5479,-,-,-,http://www.gangneung.go.kr,-
지방공공기관,강릉시하수도,강릉시하수도,본점,강원특별자치도 강릉시,직영기업(하수도),-,033-640-5488,-,-,-,http://www.gn.go.kr,김준회
지방공공기관,강릉시공영개발,강릉시공영개발,본점,강원특별자치도 강릉시,직영기업(공영개발),-,033-640-5479,-,-,-,http://www.gn.go.kr,-
지방공공기관,강릉관광개발공사,강릉관광개발공사,본점,강원특별자치도 강릉시,지방공사(기타공사),-,033-640-9826,-,-,-,http://www.gtdc.or.kr,강희문
지방공공기관,동해시상수도,동해시상수도,본점,강원특별자치도 동해시,직영기업(상수도),-,033-530-2451,-,-,-,http://sudo.dh.go.kr,김형일
지방공공기관,동해시하수도,동해시하수도,본점,강원특별자치도 동해시,직영기업(하수도),-,033-530-2451,-,-,-,http://sudo.dh.go.kr,윤희정
지방공공기관,동해시시설관리공단,동해시시설관리공단,본점,강원특별자치도 동해시,지방공단(시설관리공단),-,033-539-3500,-,-,-,http://www.dhsisul.org,장해주
지방공공기관,태백시상수도,태백시상수도,본점,강원특별자치도 태백시,직영기업(상수도),-,033-550-2732,-,-,-,http://www.taebaek.go.kr/www/index.do,이상호
지방공공기관,태백시시설관리공단,태백시시설관리공단,본점,강원특별자치도 태백시,지방공단(시설관리공단),-,-,-,-,-,-,-
지방공공기관,속초시상수도,속초시상수도,본점,강원특별자치도 속초시,직영기업(상수도),-,033-639-2522,-,-,-,http://sudo.sokcho.go.kr,정연길
지방공공기관,속초시하수도,속초시하수도,본점,강원특별자치도 속초시,직영기업(하수도),-,033-635-4095,-,-,-,http://www.sokcho.go.kr/portal/happysokcho/businessplace/waterenvironment,정연길
지방공공기관,속초시시설관리공단,속초시시설관리공단,본점,강원특별자치도 속초시,지방공단(시설관리공단),-,033-635-0339,-,-,-,http://www.sokchosiseol.or.kr,김태균
지방공공기관,삼척시상수도,삼척시상수도,본점,강원특별자치도 삼척시,직영기업(상수도),-,033-570-3522,-,-,-,http://www.samcheok.go.kr,서용윤
지방공공기관,홍천군상수도,홍천군상수도,본점,강원특별자치도 홍천군,직영기업(상수도),-,033-430-4241,-,-,-,http://www.hongcheon.gangwon.kr/water/index.do,박민영
지방공공기관,영월군상수도,영월군상수도,본점,강원특별자치도 영월군,직영기업(상수도),-,033-370-2421,-,-,-,http://www.yw.go.kr,이관우
지방공공기관,영월군시설관리공단,영월군시설관리공단,본점,강원특별자치도 영월군,지방공단(시설관리공단),-,033-375-6556,-,-,-,http://www.ywfmc.or.kr,원 수 종
지방공공기관,평창군상수도,평창군상수도,본점,강원특별자치도 평창군,직영기업(상수도),-,033-330-2446,-,-,-,http://www.happy700.or.kr/index.happy?menuCd=DOM_000000129000000000,강효덕
지방공공기관,평창군시설관리공단,평창군시설관리공단,본점,강원특별자치도 평창군,지방공단(시설관리공단),-,033-339-9005,-,-,-,https://www.pcfmc.or.kr/,박현창
지방공공기관,정선군상수도,정선군상수도,본점,강원특별자치도 정선군,직영기업(상수도),-,033-560-2527,-,-,-,http://www.jeongseon.go.kr/portal,장만준
지방공공기관,정선군시설관리공단,정선군시설관리공단,본점,강원특별자치도 정선군,지방공단(시설관리공단),-,033-560-3406,-,-,-,http://www.jsimc.or.kr,유영수
지방공공기관,철원군상수도,철원군상수도,본점,강원특별자치도 철원군,직영기업(상수도),-,033-450-5525,-,-,-,http://www.cwg.go.kr,박경우
